x-axis,1
second,Volt
-2.000000000000e+001, 3.69347e-001
-1.998750000000e+001, 3.59297e-001
-1.997500000000e+001, 3.59297e-001
-1.996250000000e+001, 3.59297e-001
-1.995000000000e+001, 3.69347e-001
-1.993750000000e+001, 3.69347e-001
-1.992500000000e+001, 3.59297e-001
-1.991250000000e+001, 3.59297e-001
-1.990000000000e+001, 3.69347e-001
-1.988750000000e+001, 3.59297e-001
-1.987500000000e+001, 3.69347e-001
-1.986250000000e+001, 3.59297e-001
-1.985000000000e+001, 3.59297e-001
-1.983750000000e+001, 3.59297e-001
-1.982500000000e+001, 3.59297e-001
-1.981250000000e+001, 3.59297e-001
-1.980000000000e+001, 3.59297e-001
-1.978750000000e+001, 3.59297e-001
-1.977500000000e+001, 3.59297e-001
-1.976250000000e+001, 3.69347e-001
-1.975000000000e+001, 3.69347e-001
-1.973750000000e+001, 3.79397e-001
-1.972500000000e+001, 3.69347e-001
-1.971250000000e+001, 3.69347e-001
-1.970000000000e+001, 3.59297e-001
-1.968750000000e+001, 3.59297e-001
-1.967500000000e+001, 3.69347e-001
-1.966250000000e+001, 3.69347e-001
-1.965000000000e+001, 3.79397e-001
-1.963750000000e+001, 3.69347e-001
-1.962500000000e+001, 3.79397e-001
-1.961250000000e+001, 3.99497e-001
-1.960000000000e+001, 3.99497e-001
-1.958750000000e+001, 3.99497e-001
-1.957500000000e+001, 4.19598e-001
-1.956250000000e+001, 4.19598e-001
-1.955000000000e+001, 4.39698e-001
-1.953750000000e+001, 4.39698e-001
-1.952500000000e+001, 4.49749e-001
-1.951250000000e+001, 4.49749e-001
-1.950000000000e+001, 4.59799e-001
-1.948750000000e+001, 4.69849e-001
-1.947500000000e+001, 4.79899e-001
-1.946250000000e+001, 4.89950e-001
-1.945000000000e+001, 4.79899e-001
-1.943750000000e+001, 5.00000e-001
-1.942500000000e+001, 5.10050e-001
-1.941250000000e+001, 5.10050e-001
-1.940000000000e+001, 5.10050e-001
-1.938750000000e+001, 5.20100e-001
-1.937500000000e+001, 5.30151e-001
-1.936250000000e+001, 5.40201e-001
-1.935000000000e+001, 5.40201e-001
-1.933750000000e+001, 5.50251e-001
-1.932500000000e+001, 5.50251e-001
-1.931250000000e+001, 5.70352e-001
-1.930000000000e+001, 5.60301e-001
-1.928750000000e+001, 5.70352e-001
-1.927500000000e+001, 6.10553e-001
-1.926250000000e+001, 6.00502e-001
-1.925000000000e+001, 6.00502e-001
-1.923750000000e+001, 6.00502e-001
-1.922500000000e+001, 6.00502e-001
-1.921250000000e+001, 6.20603e-001
-1.920000000000e+001, 6.20603e-001
-1.918750000000e+001, 6.30653e-001
-1.917500000000e+001, 6.60804e-001
-1.916250000000e+001, 6.40703e-001
-1.915000000000e+001, 6.60804e-001
-1.913750000000e+001, 6.50754e-001
-1.912500000000e+001, 6.70854e-001
-1.911250000000e+001, 6.70854e-001
-1.910000000000e+001, 6.80905e-001
-1.908750000000e+001, 6.80905e-001
-1.907500000000e+001, 6.90955e-001
-1.906250000000e+001, 7.01005e-001
-1.905000000000e+001, 7.21106e-001
-1.903750000000e+001, 7.21106e-001
-1.902500000000e+001, 7.21106e-001
-1.901250000000e+001, 7.51256e-001
-1.900000000000e+001, 7.31156e-001
-1.898750000000e+001, 7.41206e-001
-1.897500000000e+001, 7.41206e-001
-1.896250000000e+001, 7.71357e-001
-1.895000000000e+001, 7.61307e-001
-1.893750000000e+001, 7.71357e-001
-1.892500000000e+001, 7.81407e-001
-1.891250000000e+001, 8.01508e-001
-1.890000000000e+001, 7.81407e-001
-1.888750000000e+001, 8.01508e-001
-1.887500000000e+001, 8.11558e-001
-1.886250000000e+001, 8.01508e-001
-1.885000000000e+001, 8.11558e-001
-1.883750000000e+001, 8.11558e-001
-1.882500000000e+001, 7.91457e-001
-1.881250000000e+001, 8.11558e-001
-1.880000000000e+001, 8.11558e-001
-1.878750000000e+001, 8.11558e-001
-1.877500000000e+001, 8.01508e-001
-1.876250000000e+001, 8.11558e-001
-1.875000000000e+001, 8.01508e-001
-1.873750000000e+001, 8.11558e-001
-1.872500000000e+001, 8.01508e-001
-1.871250000000e+001, 8.11558e-001
-1.870000000000e+001, 8.01508e-001
-1.868750000000e+001, 8.01508e-001
-1.867500000000e+001, 8.01508e-001
-1.866250000000e+001, 8.11558e-001
-1.865000000000e+001, 8.01508e-001
-1.863750000000e+001, 8.11558e-001
-1.862500000000e+001, 8.01508e-001
-1.861250000000e+001, 8.01508e-001
-1.860000000000e+001, 8.01508e-001
-1.858750000000e+001, 8.11558e-001
-1.857500000000e+001, 8.11558e-001
-1.856250000000e+001, 8.11558e-001
-1.855000000000e+001, 8.01508e-001
-1.853750000000e+001, 8.11558e-001
-1.852500000000e+001, 8.01508e-001
-1.851250000000e+001, 8.01508e-001
-1.850000000000e+001, 8.11558e-001
-1.848750000000e+001, 8.11558e-001
-1.847500000000e+001, 8.01508e-001
-1.846250000000e+001, 8.11558e-001
-1.845000000000e+001, 8.01508e-001
-1.843750000000e+001, 8.01508e-001
-1.842500000000e+001, 7.91457e-001
-1.841250000000e+001, 8.11558e-001
-1.840000000000e+001, 8.11558e-001
-1.838750000000e+001, 8.11558e-001
-1.837500000000e+001, 8.01508e-001
-1.836250000000e+001, 8.11558e-001
-1.835000000000e+001, 8.11558e-001
-1.833750000000e+001, 8.11558e-001
-1.832500000000e+001, 8.01508e-001
-1.831250000000e+001, 8.11558e-001
-1.830000000000e+001, 8.01508e-001
-1.828750000000e+001, 8.11558e-001
-1.827500000000e+001, 8.01508e-001
-1.826250000000e+001, 8.11558e-001
-1.825000000000e+001, 8.01508e-001
-1.823750000000e+001, 8.01508e-001
-1.822500000000e+001, 8.01508e-001
-1.821250000000e+001, 8.21608e-001
-1.820000000000e+001, 8.01508e-001
-1.818750000000e+001, 8.11558e-001
-1.817500000000e+001, 8.11558e-001
-1.816250000000e+001, 8.11558e-001
-1.815000000000e+001, 8.01508e-001
-1.813750000000e+001, 8.01508e-001
-1.812500000000e+001, 8.11558e-001
-1.811250000000e+001, 8.11558e-001
-1.810000000000e+001, 8.11558e-001
-1.808750000000e+001, 8.11558e-001
-1.807500000000e+001, 8.01508e-001
-1.806250000000e+001, 8.11558e-001
-1.805000000000e+001, 8.01508e-001
-1.803750000000e+001, 8.01508e-001
-1.802500000000e+001, 8.01508e-001
-1.801250000000e+001, 8.01508e-001
-1.800000000000e+001, 8.11558e-001
-1.798750000000e+001, 7.91457e-001
